Product URL,APPLICATION VISCOSITY (25°C),Above sea level,Accessory description,Accessory material,Accessory rated voltage,Accessory size,Accessory type,Actuator adjustment,Actuator material,Actuator type,Altitude,Ambient temperature,Application,Application Method,Application Surface,Application method,Application methods,Application surface,Application type,Approx. weight,Asset,Atmosphere,Balancing Method,Batteries Current,Battery Type,Battery type,Baud rate,Bearing cap,Body material,Bolt Material,Brake Type,Brake input Voltage,Breakdown torque,Brightness scale maximum,Brightness scale minimum,Busbar Voltage (DC),Busbar voltage (DC),By-pass transformer,CATALYSIS PER VOLUME A,CATALYSIS PER VOLUME B,CATALYSIS PER VOLUME C,Capacity @ 25°C,Casing,Certification,Code color paint,Color,Color component for terminal block,Color scale,Communication,Communication protocol,Complement,Component B,Component B type II,Component C,Connection Cables Quantity,Connection output type,Constructive form,Contact action,Contact type,Contactors compatible with this product,Control voltage,Cooling,Cura,Cure temperature,Cure time,Curing,Current type,DE bearing Seal,DESCRICAO TINTA,DRYING TOUCH (25°C),Degree of Protection,Degree of protection,Depth,Description,Design,Digital outputs,Dilution (% volume),Dimension of touch area,Dimensions,Drain,Drip Cover,Drying handling  (25°C),Duty Cycle,Efficiency @ 100%,Efficiency @ 50%,Efficiency @ 75%,"Efficiency Cos Φ 0,8 (100% of load) [%]","Efficiency Cos Φ 0,8 (25% of load) [%]","Efficiency Cos Φ 0,8 (50% of load) [%]","Efficiency Cos Φ 0,8 (75% of load) [%]","Efficiency Cos Φ 0,9 (100% of load) [%]","Efficiency Cos Φ 0,9 (25% of load) [%]","Efficiency Cos Φ 0,9 (50% of load) [%]","Efficiency Cos Φ 0,9 (75% of load) [%]","Efficiency Cos Φ 1,0 (100% of load) [%]","Efficiency Cos Φ 1,0 (25% of load) [%]","Efficiency Cos Φ 1,0 (50% of load) [%]","Efficiency Cos Φ 1,0 (75% of load) [%]",Enclosure,Enclosure type,Equalizing voltage @ 25°C,Espessura,Evaporation,Exciting current,Family,Fan Cover material,Fan material,Final drying (25° C),Floating Voltage @ 25°C,Foot flatness,Frame,Frame Material,Frequency,Function,Function complement,Gateway/Edge Device,Ground pin position,Grounding Lugs,HV rated voltage,HV/LV conductors material,Height,Hot spot,Housing material,Impedance,Impregnation Method,Input Voltage,Input voltage,Instalation,Insulating temperature class,Insulation Class,Interface 1,Interface 2,Internal resistance,Joints Seal,K Factor,L. R. Amperes,LIFETSPAN MIXTURE (25°C),LRC,Language,Law number,License,Load percentaje,Locked rotor time,Locked rotor torque,Main terminal box hole,Manimum drying refinish (25°C),Max. nominal current for terminal blocks,Max. short circuit capacity,Maximum ambient temperature,Maximum discharge current,Maximum drying refinish (25°C),Maximum output current,Maximum recharge current,Maximum temperature dry resist,Maximum thickness,Maximum thickness coat dry,Measurement type,Minimum thickness,Minimum thickness coat dry,Model,Moment of inertia (J),Motor circuit breakers compatible with this product,Mounting,NBI (AT),NDE bearing Seal,NORMATIZATION,No load current,No-load losses,Noise level,Nominal operating temperature,Nominal section of borne cable,Number of Cells,Number of Poles,Number of battery modules,Number of contacts,Number of digital inputs,"Number of digital outputs (PNP type, isolated and protected)",Number of phases,Number of points,Number of poles,Number of stages,Number of terminal poles,Operating / command voltage,Operating current,Operating temperature,Operating voltage,Operating/control voltage,Output,Output contact,Output voltage,Overload protector (phenolic),PACKAGE CONTENT,PACKAGING,PAINT COLOR,PAINT COMMERCIAL COLOR,PAINT COMPONENT,PAINT FAMILY,PAINT FINISH,PAINT FUNCTION,PAINT PRODUCTS LINE,PAINT VERSION,Pack,Painting,Partial discharge,Payloads,Phase,Power,Power factor @ 100%,Power factor @ 50%,Power factor @ 75%,Product,Product family,Product group,Protection degree,REFERENCIA TINTA LIQUIDA,RESIN SYSTEM,Rated LV voltage,Rated Voltage,Rated current,Rated power,Rated speed,Rated torque,Rated voltage,Reactive power,Regreasing System,"Regulation Cos Φ 1,0 (100% of load) [%]","Regulation Cos Φ 1,0 (80% of load) [%]","Regulation Cos Φ 1,0 (90% of load) [%]",Relays,Resilient Base,Resin Relation,Rotation,SOLIDS VOLUME,SOLVENT ETQ,Screw cap,Service factor,Shaft Locking Device,Shaft Material,Shine,Slip,Smart code,Socket Type,Solids per volume,Space Heater Voltage,Specific weight,Standard,Standard IEC 61439-1,Starting Method,Structure Color,Structure color,Subscription time,Supplement for accessories for terminal block line,Supply voltage,Surface Preparation,Surface preparation,Synchronous speed,Taps,Temperature rise,Terminal Block,Terminal line reference,Thermal Class,Thread dimension,Timing function,Total losses,Tropicalized Painting,Type,UN CODE,Unit,Use,Use recommendations,VECTOR GROUP,Voltage,Voltage switch type,Weight,Width,Winding temperature rise,Winding thermal protection
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-1-cv-8P-L90L-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12807334,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,25.0 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,,,220 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,W3 Seal labyrinth,,,IPW66,,,,N,,,,,"Rubber, automatic",Without,,S1,75.5,70.0,75.0,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Aluminum,,,(0.005 pol) 0.127 mm,L90L,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,Permatex,,17.8/10.3 A,,4.1,,,,,45s (cold) 25s (hot),190 %,"RWG(Rp) 3/4""",,,,,,,,,,,,,,,,0.0077 kgm²,,B3D,,W3 Seal labyrinth,,3.00/1.74 A,,48.0 dB(A),,,,8,,,,,,,,,,,,,,,0.75 kW (1 HP-cv),,,Without overload protector,,,,,,,,,,,,MUNSELL 10 YR 8/14 211P (ISO 12944 - C5),,,,,0.60,0.40,0.51,,,,,,,,,4.34/2.51 A,,845 rpm,0.864 kgfm,220/380 V,,At Drive end and Non-drive end,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,6.11 %,,,,380 - 480 V,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Complete (200h),,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-10-cv-2P-132S-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12805433,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,70.7 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,,,320 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,W3 Seal labyrinth,,,IPW66,,,,N,,,,,"Rubber, automatic",Without,,S1,90.2,86.5,88.5,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Plastic,,,(0.005 pol) 0.127 mm,132S,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,Permatex,,203/118 A,,8.1,,,,,18s (cold) 10s (hot),240 %,"RWG(Rp) 1""",,,,,,,,,,,,,,,,0.0216 kgm²,,B3D,,W3 Seal labyrinth,,9.60/5.56 A,,68.0 dB(A),,,,2,,,,,,,,,,,,,,,7.5 kW (10 HP-cv),,,Without overload protector,,,,,,,,,,,,MUNSELL 10 YR 8/14 211P (ISO 12944 - C5),,,,,0.87,0.73,0.83,,,,,,,,,25.1/14.5 A,,3540 rpm,2.06 kgfm,220/380 V,,At Drive end and Non-drive end,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,1.67 %,,,,380 - 480 V,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Complete (200h),,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-10-cv-4P-132S-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12266172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IPW66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,1800 rpm,,,,,,,,,,,,,,,,220/380 V,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-10-cv-6P-132M-L-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12806923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IPW66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,1200 rpm,,,,,,,,,,,,,,,,220/380 V,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-10-cv-8P-160L-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12807394,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,148 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,,,229 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,W3 Seal labyrinth,,,IPW66,,,,N,,,,,"Rubber, automatic",Without,,S1,89.5,87.0,88.5,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Plastic,,,(0.005 pol) 0.127 mm,160L,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,Permatex,,157/91.0 A,,5.0,,,,,45s (cold) 25s (hot),190 %,"RWG(Rp) 1 1/2""",,,,,,,,,,,,,,,,0.2019 kgm²,,B3D,,W3 Seal labyrinth,,21.6/12.5 A,,54.0 dB(A),,,,8,,,,,,,,,,,,,,,7.5 kW (10 HP-cv),,,Without overload protector,,,,,,,,,,,,MUNSELL 10 YR 8/14 211P (ISO 12944 - C5),,,,,0.70,0.51,0.62,,,,,,,,,31.4/18.2 A,,880 rpm,8.30 kgfm,220/380 V,,At Drive end and Non-drive end,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,2.22 %,,,,380 - 480 V,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Complete (200h),,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-100-cv-2P-250S-M-3Ph-440-V-60-Hz-IC411---TFVE---B3D/p/12393096,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,525 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,,,340 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,W3 Seal labyrinth,,,IPW66,,,,N,,,,,"Rubber, automatic",Without,,S1,94.1,92.5,93.6,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Plastic,,,(0.005 pol) 0.127 mm,250S/M,Cast Iron,60 Hz,,,,,Double,,,,,,,Constant Resin Flow,,,,,F,,,,Permatex,,1070 A,,9.0,,,,,14s (cold) 8s (hot),330 %,"2xRWG(Rp) 2""",,,,,,,,,,,,,,,,0.4366 kgm²,,B3D,,W3 Seal labyrinth,,32.0 A,,79.0 dB(A),,,,2,,,,,,,,,,,,,,,75 kW (100 HP-cv),,,Without overload protector,,,,,,,,,,,,MUNSELL 10 YR 8/14 211P (ISO 12944 - C5),,,,,0.88,0.77,0.85,,,,,,,,,119 A,,3570 rpm,20.5 kgfm,440 V,,At Drive end and Non-drive end,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,0.83 %,,,,380 - 480 V,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Complete (200h),,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-100-cv-4P-250S-M-3Ph-440-V-60-Hz-IC411---TFVE---B3D/p/11165100,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,523 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,,,350 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,W3 Seal labyrinth,,,IPW66,,,,N,,,,,"Rubber, automatic",Without,,S1,95.4,94.2,95.0,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Plastic,,,(0.005 pol) 0.127 mm,250S/M,Cast Iron,60 Hz,,,,,Double,,,,,,,Constant Resin Flow,,,,,F,,,,Permatex,,1044 A,,8.5,,,,,18s (cold) 10s (hot),330 %,"2xRWG(Rp) 2""",,,,,,,,,,,,,,,,1.01 kgm²,,B3D,,W3 Seal labyrinth,,54.0 A,,68.0 dB(A),,,,4,,,,,,,,,,,,,,,75 kW (100 HP-cv),,,Without overload protector,,,,,,,,,,,,MUNSELL 10 YR 8/14 211P (ISO 12944 - C5),,,,,0.84,0.68,0.78,,,,,,,,,123 A,,1785 rpm,40.9 kgfm,440 V,,At Drive end and Non-drive end,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,0.83 %,,,,380 - 480 V,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Complete (200h),,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-100-cv-6P-280S-M-3Ph-440-V-60-Hz-IC411---TFVE---B3D/p/12037757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IPW66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,1200 rpm,,,,,,,,,,,,,,,,440 V,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-100-cv-8P-280S-M-3Ph-440-V-60-Hz-IC411---TFVE---B3D/p/12807416,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,741 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,,,240 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,W3 Seal labyrinth,,,IPW66,,,,N,,,,,"Rubber, automatic",Without,,S1,93.6,93.4,93.5,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Plastic,,,(0.005 pol) 0.127 mm,280S/M,Cast Iron,60 Hz,,,,,Double,,,,,,,Constant Resin Flow,,,,,F,,,,Permatex,,830 A,,6.0,,,,,23s (cold) 13s (hot),200 %,"2xRWG(Rp) 2""",,,,,,,,,,,,,,,,3.38 kgm²,,B3D,,W3 Seal labyrinth,,67.0 A,,63.0 dB(A),,,,8,,,,,,,,,,,,,,,75 kW (100 HP-cv),,,Without overload protector,,,,,,,,,,,,MUNSELL 10 YR 8/14 211P (ISO 12944 - C5),,,,,0.76,0.61,0.71,,,,,,,,,138 A,,891 rpm,82.0 kgfm,440 V,,At Drive end and Non-drive end,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,1.00 %,,,,380 - 480 V,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Complete (200h),,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-12-5-cv-2P-132M-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12805434,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,87.0 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,,,320 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,W3 Seal labyrinth,,,IPW66,,,,N,,,,,"Rubber, automatic",Without,,S1,91.0,89.0,90.2,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Plastic,,,(0.005 pol) 0.127 mm,132M,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,Permatex,,244/141 A,,8.1,,,,,10s (cold) 6s (hot),240 %,"RWG(Rp) 1""",,,,,,,,,,,,,,,,0.0269 kgm²,,B3D,,W3 Seal labyrinth,,11.0/6.37 A,,68.0 dB(A),,,,2,,,,,,,,,,,,,,,9.2 kW (12.5 HP-cv),,,Without overload protector,,,,,,,,,,,,MUNSELL 10 YR 8/14 211P (ISO 12944 - C5),,,,,0.88,0.75,0.84,,,,,,,,,30.1/17.4 A,,3535 rpm,2.53 kgfm,220/380 V,,At Drive end and Non-drive end,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,1.81 %,,,,380 - 480 V,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Complete (200h),,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-12-5-cv-4P-132M-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12805623,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,87.8 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,,,350 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,W3 Seal labyrinth,,,IPW66,,,,N,,,,,"Rubber, automatic",Without,,S1,92.4,91.8,92.4,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Plastic,,,(0.005 pol) 0.127 mm,132M,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,Permatex,,265/154 A,,8.5,,,,,18s (cold) 10s (hot),240 %,"RWG(Rp) 1""",,,,,,,,,,,,,,,,0.0638 kgm²,,B3D,,W3 Seal labyrinth,,15.0/8.68 A,,58.0 dB(A),,,,4,,,,,,,,,,,,,,,9.2 kW (12.5 HP-cv),,,Without overload protector,,,,,,,,,,,,MUNSELL 10 YR 8/14 211P (ISO 12944 - C5),,,,,0.84,0.66,0.78,,,,,,,,,31.2/18.1 A,,1765 rpm,5.08 kgfm,220/380 V,,At Drive end and Non-drive end,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,1.94 %,,,,380 - 480 V,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Complete (200h),,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-12-5-cv-6P-160M-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12806924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IPW66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,1200 rpm,,,,,,,,,,,,,,,,220/380 V,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-12-5-cv-8P-180M-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12807396,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,180 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,,,260 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,W3 Seal labyrinth,,,IPW66,,,,N,,,,,"Rubber, automatic",Without,,S1,89.5,88.5,89.0,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Plastic,,,(0.005 pol) 0.127 mm,180M,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,Permatex,,235/136 A,,6.8,,,,,19s (cold) 11s (hot),210 %,"RWG(Rp) 1 1/2""",,,,,,,,,,,,,,,,0.2434 kgm²,,B3D,,W3 Seal labyrinth,,18.0/10.4 A,,54.0 dB(A),,,,8,,,,,,,,,,,,,,,9.2 kW (12.5 HP-cv),,,Without overload protector,,,,,,,,,,,,MUNSELL 10 YR 8/14 211P (ISO 12944 - C5),,,,,0.78,0.60,0.72,,,,,,,,,34.6/20.0 A,,880 rpm,10.2 kgfm,220/380 V,,At Drive end and Non-drive end,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,2.22 %,,,,380 - 480 V,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Complete (200h),,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-125-cv-2P-280S-M-3Ph-440-V-60-Hz-IC411---TFVE---B3D/p/12805584,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,782 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,,,270 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,W3 Seal labyrinth,,,IPW66,,,,N,,,,,"Rubber, automatic",Without,,S1,95.0,92.8,94.3,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Plastic,,,(0.005 pol) 0.127 mm,280S/M,Cast Iron,60 Hz,,,,,Double,,,,,,,Constant Resin Flow,,,,,F,,,,Permatex,,1086 A,,7.7,,,,,36s (cold) 20s (hot),180 %,"2xRWG(Rp) 2""",,,,,,,,,,,,,,,,1.07 kgm²,,B3D,,W3 Seal labyrinth,,35.0 A,,81.0 dB(A),,,,2,,,,,,,,,,,,,,,90 kW (125 HP-cv),,,Without overload protector,,,,,,,,,,,,MUNSELL 10 YR 8/14 211P (ISO 12944 - C5),,,,,0.88,0.78,0.85,,,,,,,,,141 A,,3575 rpm,24.5 kgfm,440 V,,At Drive end and Non-drive end,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,0.69 %,,,,380 - 480 V,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Complete (200h),,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-125-cv-4P-280S-M-3Ph-440-V-60-Hz-IC411---TFVE---B3D/p/12650266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IPW66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,1800 rpm,,,,,,,,,,,,,,,,440 V,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-125-cv-6P-280S-M-3Ph-440-V-60-Hz-IC411---TFVE---B3D/p/12807146,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,876 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,,,300 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,W3 Seal labyrinth,,,IPW66,,,,N,,,,,"Rubber, automatic",Without,,S1,95.0,93.5,94.5,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Plastic,,,(0.005 pol) 0.127 mm,280S/M,Cast Iron,60 Hz,,,,,Double,,,,,,,Constant Resin Flow,,,,,F,,,,Permatex,,1243 A,,7.7,,,,,25s (cold) 14s (hot),280 %,"2xRWG(Rp) 2""",,,,,,,,,,,,,,,,3.35 kgm²,,B3D,,W3 Seal labyrinth,,81.0 A,,69.0 dB(A),,,,6,,,,,,,,,,,,,,,90 kW (125 HP-cv),,,Without overload protector,,,,,,,,,,,,MUNSELL 10 YR 8/14 211P (ISO 12944 - C5),,,,,0.77,0.60,0.71,,,,,,,,,161 A,,1191 rpm,73.6 kgfm,440 V,,At Drive end and Non-drive end,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,0.75 %,,,,380 - 480 V,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Complete (200h),,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-125-cv-8P-315S-M-3Ph-440-V-60-Hz-IC411---TFVE---B3D/p/12807438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IPW66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,900 rpm,,,,,,,,,,,,,,,,440 V,,,,,
https://www.weg.net/catalog/weg/BR/en///W22-WELL-IR3-Premium-15-cv-4P-132M-L-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12805624,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,93.1 kg,,,1/2 Key,,,,,Yes- Bearing Cap,,,,,350 %,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,W3 Seal labyrinth,,,IPW66,,,,N,,,,,"Rubber, automatic",Without,,S1,92.4,90.6,91.5,,,,,,,,,,,,,IC411 - TFVE,,,,,,,Cast Iron,Plastic,,,(0.005 pol) 0.127 mm,132M/L,Cast Iron,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,Permatex,,312/181 A,,8.3,,,,,14s (cold) 8s (hot),250 %,"RWG(Rp) 1""",,,,,,,,,,,,,,,,0.0672 kgm²,,B3D,,W3 Seal labyrinth,,17.0/9.84 A,,58.0 dB(A),,,,4,,,,,,,,,,,,,,,11 kW (15 HP-cv),,,Without overload protector,,,,,,,,,,,,MUNSELL 10 YR 8/14 211P (ISO 12944 - C5),,,,,0.83,0.63,0.76,,,,,,,,,37.6/21.8 A,,1760 rpm,6.09 kgfm,220/380 V,,At Drive end and Non-drive end,,,,,,,Both (CW and CCW),,,STAINLESS STEEL AISI 316L,1.25,Without,SAE 1040/45 Carbon Steel,,2.22 %,,,,380 - 480 V,,,,Direct On Line,,,,,,,,,,80 K,BMC - 6 pins,,,,,,Complete (200h),,,,,,,,,,,,
