Product URL,Accessory description,Accessory type 1,Actuator type,Application,Bluetooth network,Body material,Color,Color scale,Connectivity mode,Contact action,Cura,Degree of Protection,Ethernet network,Evaporation,Family,Frequency,Function,Input voltage,Memory type,Model,Module type,Nominal section of borne cable,Number of points,Number of poles,Optional,PACKAGING,PAINT COLOR,PAINT COMMERCIAL COLOR,PAINT COMPONENT,PAINT FINISH,PAINT FUNCTION,PAINT PRODUCTS LINE,PAINT VERSION,Payloads,Product family,RESIN SYSTEM,Rated Power,Real time clock (RTC),SOLIDS VOLUME,Shine,Size,Smart code,Standard,Storage capacity,Subscription time,Supplement for accessories for terminal block line,Supply voltage,Synchronous speed,Terminal line reference,Thermal Class,Type,Voltage,Wi-Fi network
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Fast/CLEAR-COAT-W-FAST/p/12269666,,,,,,,,0,,,,,,,,,,,,,,,,,,Round Can,Colorless,,,Smooth,Varnish,Automotive Refinishing,,,,Acrylic,,,,Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Fast/CLEAR-COAT-W-FAST/p/15582445,,,,,,,,,,,,,,,,,,,,,,,,,,Round Can,,,,,,Catalyst,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Fast/PRIMER-W-FAST/p/W-FAST_PRIMER_CINZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Automotive Refinishing,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FLEET-SYNTHETIC-ENAMEL-F410/p/W-FROTA_ESMALTE_SINTETICO_F410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double Function,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-ACRYLIC-CLEARCOAT/p/13326299,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,,,,Smooth,Varnish,Automotive Refinishing,,,,Acrylic Modified,,,36 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-ACRYLIC-FINISHING/p/13745546,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Aluminum,Aluminum,,Metallic,Finishing,Automotive Refinishing,,,,Acrylic,,,NAO RELEVANTE,Not Relevant,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-ACRYLIC-FINISHING/p/14100344,,,,,,,,0,,,,,,,,,,,,,,,,,,Metal Bucket,Aluminum,Aluminum,,Metallic,Finishing,Automotive Refinishing,,,,Acrylic,,,NAO RELEVANTE,Not Relevant,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-CLEAR-HT/p/13976910,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Not Applicable,,,Smooth,Varnish,Automotive Refinishing,,,,Acrylic,,,NAO RELEVANTE,Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934688,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,White,White,,Smooth,Intermediate,Polyurethane,,,,Acrylic,,,35 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934690,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Orange,Orange,,Smooth,Intermediate,Polyurethane,,,,Acrylic,,,40 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934693,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Red,Oxyde Red,,Smooth,Intermediate,Polyurethane,,,,Acrylic,,,40 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934771,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Blue,Reddish Blue,,Smooth,Intermediate,Polyurethane,,,,Acrylic,,,40 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934774,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Red,LIVE RED,,Smooth,Intermediate,Polyurethane,,,,Acrylic,,,40 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934811,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Yellow,Oxyde Yellow,,Smooth,Intermediate,Polyurethane,,,,Acrylic,,,71 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934858,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Yellow,Greenish Yellow,,Smooth,Intermediate,Polyurethane,,,,Acrylic,,,42 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934859,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Blue,Greenish Blue,,Smooth,Intermediate,Polyurethane,,,,Acrylic,,,45 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13935175,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Purple,RUBI,,Smooth,Intermediate,Polyurethane,,,,Acrylic,,,40 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13935177,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Black,DEEP BLACK,,Smooth,Intermediate,Polyurethane,,,,Acrylic,,,41 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-FLEX-PU-ENAMEL/p/13991071,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Colorless,,,Smooth,Finishing,MODIFIED POLYESTER,,,,Alkyd,,,42 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-PU-F641/p/13973105,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Colorless,,,Smooth,Finishing,Automotive Refinishing,,,,Acrylic,,,42 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-PU-F641/p/14173292,,,,,,,,0,,,,,,,,,,,,,,,,,,Metal Bucket,Colorless,,,Smooth,Finishing,Alkyd,,,,Alkyd,,,42 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-PU-F641/p/15552099,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Colorless,MATTE,,Smooth,Finishing,Automotive Refinishing,,,,Acrylic,,,NAO RELEVANTE,Matte,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-PU-F721/p/13973276,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Colorless,,,Smooth,Finishing,Automotive Refinishing,,,,Acrylic,,,42 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-PU-F721/p/14231207,,,,,,,,0,,,,,,,,,,,,,,,,,,Metal Bucket,Colorless,,,Smooth,Finishing,MODIFIED POLYESTER,,,,Alkyd,,,42 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-PU-F721/p/16221904,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Matte,MATTE,,Smooth,Finishing,Automotive Refinishing,,,,Acrylic,,,41 ± 2% (ISO 3233 - 1998),Matte,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-PU-F821/p/13975006,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Colorless,Not Applicable,,Smooth,Finishing,Automotive Refinishing,,,,Acrylic,,,42 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-ENAMEL-SS/p/12257825,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Colorless,Colorless,,Smooth,Intermediate,Automotive Refinishing,,,,Alkyd,,,,Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-ENAMEL-SS/p/12269663,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Aluminum,Aluminum,,,Intermediate,Automotive Refinishing,,,,Alkyd,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-ENAMEL-SS/p/12272033,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,White,White,,,Intermediate,Automotive Refinishing,,,,Alkyd,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-ENAMEL-SS/p/12279834,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,,,,,Intermediate,Automotive Refinishing,,,,Alkyd,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-ENAMEL-SS/p/12285882,,,,,,,,0,,,,,,,,,,,,,,,,,,Rectangular Can,,,,,Finishing,Automotive Refinishing,,,,Alkyd,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-ENAMEL-SS/p/12673301,,,,,,,,0,,,,,,,,,,,,,,,,,,Metal Bucket,,,,,Finishing,Automotive Refinishing,,,,Alkyd,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-ENAMEL-SS/p/12693833,,,,,,,,0,,,,,,,,,,,,,,,,,,Metal Bucket,Colorless,CLEAR,,,Finishing,Automotive Refinishing,,,,Alkyd,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12257492,,,,,,,,0,,,,,,,,,,,,,,,,,,Round Can,Blue,Greenish Blue,,Smooth,Intermediate,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,45 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12258111,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,,,,Smooth,Intermediate,Automotive Refinishing,,,,Alkyd,,,,Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12259455,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,White,White,,,Intermediate,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,63 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12261476,,,,,,,,0,,,,,,,,,,,,,,,,,,Round Can,Green,Verde,,,Intermediate,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,55 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12261616,,,,,,,,0,,,,,,,,,,,,,,,,,,Round Can,Yellow,Oxyde Yellow,,Smooth,Intermediate,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,63 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12265131,,,,,,,,0,,,,,,,,,,,,,,,,,,Round Can,Violet,Violet,,,Intermediate,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,55 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268573,,,,,,,,0,,,,,,,,,,,,,,,,,,Round Can,Yellow,Greenish Yellow,,,Intermediate,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,55 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268658,,,,,,,,0,,,,,,,,,,,,,,,,,,Round Can,Red,BURGUNDY,,,Intermediate,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,63 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268664,,,,,,,,0,,,,,,,,,,,,,,,,,,Round Can,Red,LIVE RED,,,Intermediate,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,40 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268756,,,,,,,,0,,,,,,,,,,,,,,,,,,Round Can,Orange,Orange,,,Intermediate,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,63 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-POLI%C3%89STER/p/W-MIX_TINTOMETRICO_SD_SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Polyester,,,,Polyester,,,27 ± 2% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-PU-SD/p/W-MIX_TINTOMETRICO_SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Polyurethane,,,,Acrylic,,,71 ± 2% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Additive/PU-DILUENT-DRYING-ACCELERATOR/p/DILUENTE_PU_ACELERADOR_SECAGEM,,,,,,,,,,,,,,Medium,,,Additive,,,,,,,,,,,,,,,Polyurethane,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Cleaning-Solvent/DILUENT-WEG-CLEAN/p/DILUENTE_WEG_CLEAN,,,,,,,,,,,,,,Medium,,,Cleaning Solvent,,,,,,,,,,,,,,,Universal,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Cleaning-Solvent/SOLUTION-DEGREASER/p/SOLUCAO_DESENGRAXANTE,,,,,,,,,,,,,,Medium,,,Cleaning Solvent,,,,,,,,,,,,,,,Plastic,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/ALKYDIC-DILUENT-1021/p/DILUENTE_ALQUIDICO_1021,,,,,,,,,,,,,,Fast,,,Paint Diluent,,,,,,,,,,,,,,,Alkyd,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/ALKYDIC-DILUENT-1024/p/DILUENTE_ALQUIDICO_1024,,,,,,,,,,,,,,Medium,,,Paint Diluent,,,,,,,,,,,,,,,Alkyd,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-1001/p/DILUENTE_1001,,,,,,,,,,,,,,Fast,,,Paint Diluent,,,,,,,,,,,,,,,Alkyd,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-1002/p/DILUENTE_1002,,,,,,,,,,,,,,Medium,,,Paint Diluent,,,,,,,,,,,,,,,Alkyd,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-1004/p/DILUENTE_1004,,,,,,,,,,,,,,Fast,,,Paint Diluent,,,,,,,,,,,,,,,Alkyd,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-1007/p/DILUENTE_1007,,,,,,,,,,,,,,Medium,,,Paint Diluent,,,,,,,,,,,,,,,Alkyd,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-PU-5001/p/DILUENTE_PU_5001,,,,,,,,,,,,,,Fast,,,Paint Diluent,,,,,,,,,,,,,,,Polyurethane,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-PU-5003/p/DILUENTE_PU_5003,,,,,,,,,,,,,,Medium,,,Paint Diluent,,,,,,,,,,,,,,,Polyurethane,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-PU-5004/p/DILUENTE_PU_5004,,,,,,,,,,,,,,Slow,,,Paint Diluent,,,,,,,,,,,,,,,Polyurethane,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-PU-5007/p/DILUENTE_PU_5007,,,,,,,,,,,,,,Slow,,,Paint Diluent,,,,,,,,,,,,,,,Polyurethane,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-PU-5008/p/DILUENTE_PU_5008,,,,,,,,,,,,,,Medium,,,Paint Diluent,,,,,,,,,,,,,,,Polyurethane,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-PU-5009/p/DILUENTE_PU_5009,,,,,,,,,,,,,,Medium,,,Paint Diluent,,,,,,,,,,,,,,,Polyurethane,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-WASH-PRIMER-8001/p/DILUENTE_WASH_PRIMER_8001,,,,,,,,,,,,,,Medium,,,Paint Diluent,,,,,,,,,,,,,,,Wash Primer,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/EPOXY-DILUENT-3003/p/DILUENTE_EPOXI_3003,,,,,,,,,,,,,,Slow,,,Paint Diluent,,,,,,,,,,,,,,,Epoxy,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/EPOXY-DILUENT-3004/p/DILUENTE_EPOXI_3004,,,,,,,,,,,,,,Slow,,,Paint Diluent,,,,,,,,,,,,,,,Epoxy,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/EPOXY-DILUENT-3005/p/DILUENTE_EPOXI_3005,,,,,,,,,,,,,,Medium,,,Paint Diluent,,,,,,,,,,,,,,,Epoxy,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/EPOXY-DILUENT-3007/p/DILUENTE_EPOXI_3007,,,,,,,,,,,,,,Medium,,,Paint Diluent,,,,,,,,,,,,,,,Epoxy,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/EPOXY-DILUENT-3013/p/DILUENTE_EPOXI_3013,,,,,,,,,,,,,,Slow,,,Paint Diluent,,,,,,,,,,,,,,,Epoxy,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/ETHYL-SILICATE-DILUENT-9001/p/DILUENTE_ETIL_SILICATO_9001,,,,,,,,,,,,,,Medium,,,Paint Diluent,,,,,,,,,,,,,,,Ethyl Silicate,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/ETHYL-SILICATE-DILUENT-9002/p/DILUENTE_ETIL_SILICATO_9002,,,,,,,,,,,,,,Slow,,,Paint Diluent,,,,,,,,,,,,,,,Ethyl Silicate,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/DILUENT-WEG-CLEAN-30/p/DILUENTE_WEG_CLEAN_30,,,,,,,,,,,,,,Fast,,,Cleaning Solvent,,,,,,,,,,,,,,,Universal,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/REDUCER-5870/p/12250491,,,,,,,,,,,,,,,,,,,,,,,,,,Round Can,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/REDUCER-5870/p/12250494,,,,,,,,,,,,,,,,,,,,,,,,,,Rectangular Can,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/REDUCER-5870/p/12250496,,,,,,,,,,,,,,,,,,,,,,,,,,Square Can,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/REDUCER-5870/p/14939059,,,,,,,,,,,,,,,,,,,,,,,,,,Drum,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/REDUCER-707/p/12251792,,,,,,,,,,,,,,,,,,,,,,,,,,Round Can,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/REDUCER-707/p/12251797,,,,,,,,,,,,,,,,,,,,,,,,,,Rectangular Can,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/REDUCER-SL-15/p/12802136,,,,,,,,,,,,,,,,,,,,,,,,,,Square Can,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/REDUCER-SL-15/p/13946745,,,,,,,,,,,,,,,,,,,,,,,,,,Round Can,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/REDUCER-SL-15/p/13946902,,,,,,,,,,,,,,,,,,,,,,,,,,Rectangular Can,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/REDUCER-SL-15/p/13946989,,,,,,,,,,,,,,,,,,,,,,,,,,Square Can,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/REDUCER-SL-15/p/13947367,,,,,,,,,,,,,,,,,,,,,,,,,,Drum,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/REDUCER-SL-15/p/14801869,,,,,,,,,,,,,,,,,,,,,,,,,,Rectangular Can,,,,,,,,,,,,,,,,,,,,,,,,,,,
