Product URL,ACABAMENTO PINTURA,Brilho,COMPONENTE TINTA,CONTEUDO EMBALAGEM,COR COMERCIAL TINTA,COR TINTA,Classe Térmica,Cor,Cura,EMBALAGEM,Escala de cor,FUNCAO TINTA,Família,Função,LINHA PRODUTOS TINTAS,SISTEMA RESINA,SOLIDOS VOLUME,VERSAO TINTA
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-DF-475/p/12278549,Liso,Semi-Brilho,,,Cinza,Cinza,,,,Galão Metálico,RAL 7035,Dupla Função,,,Poliuretano,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-DF-475/p/12278552,Liso,Semi-Brilho,,,Preto,Preto,,,,Galão Metálico,MUNSELL N1,Dupla Função,,,Poliuretano,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-DF-475/p/12316821,Liso,Semi-Brilho,,,Verde,Verde,,,,Galão Metálico,"MUNSELL 2,5G 3/4",Dupla Função,,,Poliuretano,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-DF-475/p/12318733,Liso,Semi-Brilho,,,Verde,Verde,,,,Galão Metálico,"MUNSELL 7,5GY 3/2",Dupla Função,,,Poliuretano,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-DF-475/p/12336223,Liso,Semi-Brilho,,,Azul,Azul,,,,Galão Metálico,RAL 5012,Dupla Função,,,Poliuretano,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-HB-HS-470/p/12243571,Liso,Semi-Brilho,,,Cinza,Cinza,,,,Galão Metálico,"MUNSELL N6,5",Acabamento,,,Poliuretano,Acrílico Alifático,68 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-HB-HS-470/p/12254050,Liso,Semi-Brilho,,,Amarelo,Amarelo,,,,Galão Metálico,MUNSELL 5Y 8/12,Acabamento,,,Poliuretano,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-HB-HS-470/p/12254057,Liso,Semi-Brilho,,,Cinza,Cinza,,,,Galão Metálico,RAL 7035,Acabamento,,,Poliuretano,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-HB-HS-470/p/12262572,Liso,Semi-Brilho,,,Cinza,Cinza,,,,Galão Metálico,ANSI 61,Acabamento,,,Poliuretano,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-HB-HS-470/p/12262577,Liso,Semi-Brilho,,,Cinza,Cinza,,,,Galão Metálico,MUNSELL 5BG 7/1,Acabamento,,,Poliuretano,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-HB-HS-470/p/12263661,Liso,Semi-Brilho,,,Branco,Branco,,,,Galão Metálico,"MUNSELL N9,5",Acabamento,,,Poliuretano,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-HB-HS-470/p/12276935,Liso,Semi-Brilho,,,Verde,Verde,,,,Galão Metálico,MUNSELL 10GY 6/6,Acabamento,,,Poliuretano,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-HB-HS-470/p/12293390,Liso,Semi-Brilho,,,Verde,Verde,,,,Galão Metálico,MUNSELL 5G 8/4,Acabamento,,,Poliuretano,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-HB-HS-470/p/12297580,Liso,Semi-Brilho,,,Bege Areia,Bege,,,,Galão Metálico,26.735,Acabamento,,,Poliuretano,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-HB-HS-470/p/12300637,Liso,Semi-Brilho,,,AMARELO CLAYSON,Amarelo,,,,Galão Metálico,0,Acabamento,,,Poliuretano,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-TFD-475/p/12690201,Liso,Brilhante,,,Cinza,Cinza,,,,Galão Metálico,"MUNSELL N6,5",Dupla Função,,,Industrial Stardur,Acrílico Alifático,68 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-TFD-475/p/12969978,,,,,Cinza,Cinza,,,,Balde Metálico,"MUNSELL N6,5",Dupla Função,,,Poliuretano,Acrílico Alifático,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-TFD-475/p/13168137,Liso,Não Relevante,,,Verde Pastel,Verde,,,,Balde Metálico,W MUNSELL 5G 8/4,Dupla Função,,,Industrial Stardur,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-TFD-475/p/13168358,Liso,Não Relevante,,,Verde Pastel,Verde,,,,Galão Metálico,W MUNSELL 5G 8/4,Dupla Função,,,Industrial Stardur,Acrílico Alifático,70 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-TFD-475/p/13248411,Liso,Não Relevante,,,Verde Pastel,Verde,,,,Balde Metálico,W MUNSELL 5G 8/4,Dupla Função,,,Industrial Stardur,Acrílico Alifático,68 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-TFD-475/p/13248540,Liso,,,,Cinza Médio,Cinza,,,,Balde Metálico,"MUNSELL N6,5",Dupla Função,,,Industrial Stardur,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-TFD-475/p/13285763,Liso,Não Relevante,,,Verde Emblema,Verde,,,,Galão Metálico,"MUNSELL 2,5G 3/4",Dupla Função,,,Industrial Stardur,Acrílico Alifático,71 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-TFD-475/p/13484557,Liso,Semi-Brilho,,,Verde,Verde,,,,Galão Metálico,RAL 6002,Dupla Função,,,Poliuretano,Acrílico Alifático,70 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-TFD-475/p/13496219,Liso,Não Relevante,,,Verde Emblema,Verde,,,,Galão Metálico,"MUNSELL 2,5G 3/4",Dupla Função,,,Industrial Stardur,Acrílico Alifático,70 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Externa-de-transformador-e-radiador/W-THANE-TFD-475/p/13496268,Liso,Não Relevante,,,Verde,Verde,,,,Galão Metálico,"MUNSELL 2,5G 4/8",Dupla Função,,,Industrial Stardur,Acrílico Alifático,70 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Interna-de-radiadores/W-SELF-354/p/12242194,Liso,Fosco,,,Vermelho Óxido,Vermelho,,,,Galão Metálico,0,Acabamento,,,Epóxi,Epóxi,20 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Interna-de-radiadores/W-SELF-354/p/12255778,Liso,Fosco,,,Vermelho Óxido,Vermelho,,,,Balde Metálico,0,Acabamento,,,Epóxi,Epóxi,20 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Interna-de-radiadores/W-SELF-354/p/12255953,Liso,Fosco,,,Branco,Branco,,,,Balde Metálico,0,Acabamento,,,Epóxi,Epóxi,20 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Interna-de-radiadores/W-SELF-354/p/12437009,Liso,Fosco,,,Branco,Branco,,,,,0,Acabamento,,,Epóxi,Epóxi,20 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Interna-de-radiadores/W-SELF-354/p/13993461,Liso,Fosco,,,Branco,Branco,,,,Lata Redonda,0,Acabamento,,,Epóxi,Epóxi,20 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Interna-de-radiadores/W-SELF-354/p/14126735,Liso,Fosco,,,Branco,Branco,,,,Galão Metálico,0,Acabamento,,,Epóxi,Epóxi,20 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Transformadores/Pintura-Interna-de-radiadores/W-SELF-354/p/14914554,Liso,Fosco,,,Branco,Branco,,,,Balde Metálico,0,Acabamento,,,Epóxi,Epóxi,20 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-CRIL-HIDRO-CVD-732/p/13487569,Liso,Semi-Brilho,,,Branco,Branco,,,,Galão Plástico,"MUNSELL N9,5",Dupla Função,,,Hidrossolúvel,Hidrossolúvel,38 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-CRIL-HIDRO-CVD-732/p/13488561,Liso,Semi-Brilho,,,Cinza,Cinza,,,,Galão Plástico,MUNSELL 5GY 6/1,Dupla Função,,,Hidrossolúvel,Hidrossolúvel,38 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-CRIL-HIDRO-CVD-732/p/13488700,Liso,Semi-Brilho,,,Amarelo Segurança,Amarelo,,,,Galão Plástico,MUNSELL 5Y 8/12,Dupla Função,,,Hidrossolúvel,Hidrossolúvel,38 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-CRIL-HIDRO-CVD-732/p/13489338,Liso,Semi-Brilho,,,Verde,Verde,,,,Galão Plástico,"MUNSELL 2,5G 5/6",Dupla Função,,,Hidrossolúvel,Hidrossolúvel,38 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-CRIL-HIDRO-CVD-732/p/13490621,Liso,Semi-Brilho,,,Vermelho Segurança,Vermelho,,,,Galão Plástico,MUNSELL 5R 4/14,Dupla Função,,,Hidrossolúvel,Hidrossolúvel,38 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-CRIL-HIDRO-CVD-732/p/13678120,Liso,Semi-Brilho,,,Verde,Verde,,,,Galão Plástico,"MUNSELL 2,5G 9/2",Dupla Função,,,Hidrossolúvel,Hidrossolúvel,38 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-CRIL-HIDRO-CVD-732/p/13678496,Liso,Semi-Brilho,,,Preto,Preto,,,,Galão Plástico,MUNSELL N1,Dupla Função,,,Hidrossolúvel,Hidrossolúvel,38 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-CRIL-HIDRO-CVD-732/p/15315385,Liso,Semi-Brilho,,,Azul,Azul,,,,Galão Plástico,RAL 5009,Dupla Função,,,Hidrossolúvel,Hidrossolúvel,38 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-CRIL-HIDRO-CVD-732/p/15315513,Liso,Semi-Brilho,,,Alumínio,Alumínio,,,,Galão Plástico,RAL 9007,Dupla Função,,,Hidrossolúvel,Hidrossolúvel,38 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-CRIL-HIDRO-CVD-732/p/15322595,Liso,Semi-Brilho,,,Preto,Preto,,,,Galão Plástico,RAL 9005,Dupla Função,,,Hidrossolúvel,Hidrossolúvel,38 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-CRIL-SEA-851-PEM/p/13704660,Liso,Brilhante,,,Branco,Branco,,,,Balde Metálico,60.088,Acabamento,,,POLIESTER MODIFICADO,Alquídica,46 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-CRIL-SEA-851-PEM/p/14280935,Liso,Fosco,,,Cinza,Cinza,,,,Galão Metálico,0,Acabamento,,,POLIESTER MODIFICADO,Alquídica,45 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-ESTER-CVA-951/p/10002937,Liso,Brilhante,,,Amarelo,Amarelo,,,,Balde Metálico,21.720,Acabamento,,,Ester Epóxi,Ester Epóxi,30 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-ESTER-CVA-951/p/10004320,Liso,Semi-Brilho,,,Cinza,Cinza,,,,Galão Metálico,"MUNSELL N6,5",Acabamento,,,Ester Epóxi,Ester Epóxi,30 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-ESTER-CVA-951/p/10004330,Liso,Brilhante,,,Verde,Verde,,,,Galão Metálico,RAL 6021,Acabamento,,,Ester Epóxi,Ester Epóxi,30 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-ESTER-CVA-951/p/10004331,Liso,Brilhante,,,Verde,Verde,,,,Galão Metálico,52.130,Acabamento,,,Ester Epóxi,Ester Epóxi,30 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-ESTER-CVA-951/p/10006366,Liso,Semi-Brilho,,,Cinza,Cinza,,,,Galão Metálico,RAL 7035,Acabamento,,,Ester Epóxi,Ester Epóxi,30 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-ESTER-CVA-951/p/10006367,Liso,Semi-Brilho,,,Branco,Branco,,,,Galão Metálico,RAL 9010,Acabamento,,,Ester Epóxi,Ester Epóxi,30 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-ESTER-CVA-951/p/10606856,Liso,Semi-Brilho,,,Branco,Branco,,,,Galão Metálico,61.630,Acabamento,,,Ester Epóxi,Ester Epóxi,40 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-ESTER-CVA-951/p/10618418,Liso,Brilhante,,,Preto,Preto,,,,Galão Metálico,MUNSELL N1,Acabamento,,,Ester Epóxi,Ester Epóxi,30 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-ESTER-CVA-951/p/10902109,Liso,Brilhante,,,Amarelo,Amarelo,,,,Galão Metálico,22.050,Acabamento,,,Ester Epóxi,Ester Epóxi,30 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-ESTER-CVA-951/p/10954057,Liso,Semi-Brilho,,,Azul,Azul,,,,Galão Metálico,RAL 5010,Acabamento,,,Ester Epóxi,Ester Epóxi,30 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-FENOXI-HT/p/14370845,Liso,Semi-Brilho,,,Branco,Branco,,,,Balde Metálico,0,Dupla Função,,,Epóxi,Epóxi Fenólico,76 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-FENOXI-HT/p/14386037,Liso,Semi-Brilho,,,Preto,Preto,,,,Galão Metálico,MUNSELL N1,Dupla Função,,,Epóxi,Epóxi Fenólico,76 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-FENOXI-HT/p/14498307,Liso,Semi-Brilho,,,Branco,Branco,,,,Galão Metálico,"WI MUNSELL N9,5",Dupla Função,,,Epóxi,Epóxi Fenólico,76 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-FENOXI-HT/p/14498372,Liso,Semi-Brilho,,,Branco,Branco,,,,Galão Metálico,"WI MUNSELL N9,5",Dupla Função,,,Epóxi,Epóxi Fenólico,76 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-FENOXI-HT/p/15237908,Liso,Semi-Brilho,,,Branco,Branco,,,,Balde Metálico,"WI MUNSELL N9,5",Dupla Função,,,Epóxi,Epóxi Fenólico,76 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-FENOXI-HT/p/15237934,Liso,Semi-Brilho,,,Branco,Branco,,,,Balde Metálico,"WI MUNSELL N9,5",Dupla Função,,,Epóxi,Epóxi Fenólico,76 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-FENOXI-HT/p/15341872,Liso,Semi-Brilho,,,Cinza Médio,Cinza,,,,Balde Metálico,"MUNSELL N6,5",Dupla Função,,,Epóxi,Epóxi Fenólico,76 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-FENOXI-HT/p/16481614,Liso,Semi-Brilho,,,Preto,Preto,,,,Galão Metálico,RAL 9005,Dupla Função,,,Epóxi,Epóxi Fenólico,76 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-FENOXI-HT/p/16677981,Liso,Semi-Brilho,,,Cinza,Cinza,,,,Balde Metálico,0,Dupla Função,,,Epóxi,Epóxi Fenólico,76 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-FENOXI-HT/p/16684452,Liso,Semi-Brilho,,,Cinza,Cinza,,,,Balde Metálico,0,Dupla Função,,,Epóxi,Epóxi Fenólico,76 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-LACK-DF-AL-/p/10001527,Liso,Ultra-Fosco,,,Azul,Azul,,,,Balde Metálico,43.340,Dupla Função,,,POLIESTER MODIFICADO,Alquídica Longa Modificada,40 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-LACK-DF-AL-/p/10001528,Liso,Ultra-Fosco,,,Azul,Azul,,,,Galão Metálico,43.340,Dupla Função,,,POLIESTER MODIFICADO,Alquídica Longa Modificada,40 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-LACK-DF-AL-/p/10001529,Liso,Ultra-Fosco,,,Azul,Azul,,,,Tambor,W RAL 5002,Dupla Função,,,POLIESTER MODIFICADO,Alquídica Longa Modificada,40 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-LACK-DF-AL-/p/10001864,Metalizado,Brilhante,,,Alumínio,Alumínio,,,,Balde Metálico,30.200,Dupla Função,,,POLIESTER MODIFICADO,Alquídica Longa Modificada,45 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-LACK-DF-AL-/p/10001865,Metalizado,Brilhante,,,Alumínio,Alumínio,,,,Galão Metálico,30.200,Dupla Função,,,POLIESTER MODIFICADO,Alquídica Longa Modificada,45 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-LACK-DF-AL-/p/10002703,Liso,Brilhante,,,Bege,Bege,,,,Balde Metálico,"MUNSELL 2,5Y 9/4",Dupla Função,,,POLIESTER MODIFICADO,Alquídica Longa Modificada,40 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-LACK-DF-AL-/p/10632988,Liso,Semi-Brilho,,,Cinza,Cinza,,,,Balde Metálico,"MUNSELL N6,5",Dupla Função,,,POLIESTER MODIFICADO,Alquídica Longa Modificada,35 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-LACK-DF-AL-/p/10728687,Metalizado,Brilhante,,,Alumínio,Alumínio,,,,Lata Redonda,30.200,Dupla Função,,,POLIESTER MODIFICADO,Alquídica Longa Modificada,45 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-LACK-DF-AL-/p/11069148,Liso,Semi-Brilho,,,Preto,Preto,,,,Balde Metálico,RAL 9005,Dupla Função,,,POLIESTER MODIFICADO,Alquídica Longa Modificada,40 ± 5% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-LACK-DF-AL-/p/11296557,Liso,Brilhante,,,Amarelo Segurança,Amarelo,,,,Balde Metálico,MUNSELL 5Y 8/12,Dupla Função,,,POLIESTER MODIFICADO,Alquídica Longa Modificada,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-LACK-IMD-152/p/14019121,Liso,Semi-Brilho,,,Branco,Branco,,,,Tambor,MBB 9147,Dupla Função,,,POLIESTER MODIFICADO,Alquídica/Acrílica,40 ± 5% (N 1358),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/W-LACK-IMD-152/p/14149646,Liso,Semi-Brilho,,,Cinza,Cinza,,,,Tambor,10.724,Dupla Função,,,POLIESTER MODIFICADO,Alquídica/Acrílica,40 ± 2% (ISO 3233 - 1998),
